Symbol,N_Datasets,Consistent_Direction,Combined_Z_Stouffer,Combined_P_Stouffer,Combined_P_Stouffer_BH
TSPAN5,3,TRUE,-2.991173401,0.002779076372,0.0268552955
APLF,3,TRUE,2.86813975,0.004128931111,0.03655377335
TAPT1,3,TRUE,2.88161158,0.003956471231,0.03537013294
P2RY1,2,TRUE,-2.906047028,0.003660264324,0.03322383815
KLF13,3,TRUE,-3.096298238,0.001959531652,0.02063727688
RNF150,2,TRUE,-6.390189058,1.66E-10,3.07E-08
CDK1,2,TRUE,2.949389282,0.003184026362,0.02984294701
ARL6IP1,3,TRUE,5.165616223,2.40E-07,1.60E-05
ACYP2,5,TRUE,3.116865684,0.001827848295,0.01948111848
KIF5B,2,TRUE,2.841665465,0.004487855652,0.03876427042
PPM1D,2,TRUE,2.974319892,0.002936387805,0.02803613917
KBTBD2,3,TRUE,3.308104473,0.000939297623,0.01167269176
NUDT6,2,TRUE,2.751071592,0.005940065991,0.04802806521
ATP6V0E2,2,TRUE,2.84866938,0.004390247712,0.03823136641
RBKS,2,TRUE,3.018960188,0.002536438603,0.02509915039
CDC42BPG,3,TRUE,3.160258678,0.00157629123,0.0174045985
PGAM1,2,TRUE,-3.45337146,0.0005536260782,0.007729588141
CLCN5,2,TRUE,-3.606831481,0.0003099588192,0.004925630682
MCC,2,TRUE,-3.130231689,0.001746684814,0.01891135517
LRRC8D,2,TRUE,-3.965686811,7.32E-05,0.001675514667
COL8A2,2,TRUE,3.085648825,0.002031085505,0.02118132027
STARD5,2,TRUE,-4.111698878,3.93E-05,0.001023532109
ARNT2,2,TRUE,-3.698674064,0.0002167286974,0.003756728778
CARNS1,2,TRUE,4.789390026,1.67E-06,8.28E-05
COQ2,2,TRUE,-3.967150389,7.27E-05,0.001671252566
RHOD,2,TRUE,5.771024704,7.88E-09,8.68E-07
ADCY5,2,TRUE,4.823327445,1.41E-06,7.16E-05
TNFRSF10C,2,TRUE,3.376125603,0.0007351435031,0.009681915724
HAP1,2,TRUE,5.380033082,7.45E-08,6.02E-06
CCS,2,TRUE,3.560774009,0.000369763227,0.005643638262
CEP19,2,TRUE,4.125748735,3.70E-05,0.0009834901586
CTSF,2,TRUE,3.549413077,0.0003860909077,0.005837054847
YIF1A,2,TRUE,-2.73770204,0.006187010329,0.04961648271
P2RY2,2,TRUE,3.512772541,0.0004434569361,0.006496745825
SFN,2,TRUE,3.586795312,0.0003347668973,0.005193651775
SWI5,2,TRUE,2.885311074,0.003910270783,0.03503579496
PUS1,3,TRUE,-3.93141182,8.44E-05,0.001845021262
TMEM187,2,TRUE,3.226894295,0.001251416814,0.01468030284
DNAJC22,3,TRUE,3.761044812,0.0001692051103,0.003164854004
KLHL11,2,TRUE,2.973044152,0.002948620332,0.02811091399
CTNNBIP1,2,TRUE,3.670924903,0.0002416743462,0.004062354964
APOLD1,2,TRUE,8.244628211,1.66E-16,9.62E-14
LINC00324,2,TRUE,2.874702532,0.004044083081,0.03594015402
TMTC2,2,TRUE,-3.096032784,0.001961286757,0.02063874656
LACC1,2,TRUE,3.628200425,0.0002854036664,0.004632823175
BBS10,3,TRUE,3.586315379,0.0003353833133,0.005193651775
DCTPP1,2,TRUE,-4.005980987,6.18E-05,0.001453023728
SLC26A11,2,TRUE,4.395608523,1.10E-05,0.0003813954107
DDN,2,TRUE,-4.12363801,3.73E-05,0.0009887040277
AMIGO1,2,TRUE,4.794315749,1.63E-06,8.15E-05
SIAH2,2,TRUE,-6.432582022,1.25E-10,2.39E-08
USH1G,2,TRUE,2.874587766,0.004045553149,0.03594015402
IDH2,2,TRUE,-3.223134829,0.001267958554,0.01484708573
UNC5C,3,TRUE,-2.791301033,0.005249662242,0.04383706852
CEP97,3,TRUE,2.938819642,0.00329464735,0.03061470879
MAFA,2,TRUE,3.101158116,0.001927653283,0.02039986267
PYCR1,3,TRUE,-3.354936709,0.0007938314451,0.01028518936
ARHGEF37,2,TRUE,3.161106355,0.00157171099,0.01736903797
CCBE1,2,TRUE,-6.084631118,1.17E-09,1.66E-07
ADAP2,3,TRUE,3.036290217,0.002395087103,0.02411129846
SCFD2,2,TRUE,-3.564976454,0.0003638888555,0.005573956989
SNN,3,TRUE,3.055590795,0.002246175823,0.02290095462
OSBP2,2,TRUE,2.775997784,0.005503258359,0.04535750035
SNAI3,2,TRUE,3.632025573,0.0002812052467,0.004581257707
TRIM69,3,TRUE,4.631893627,3.62E-06,0.0001542948812
THBS2,2,TRUE,-3.451168296,0.0005581653967,0.007775968312
SESTD1,2,TRUE,-3.186438893,0.001440359113,0.01627251217
TRPV2,2,TRUE,3.49801213,0.0004687398132,0.006804717174
SECISBP2,3,TRUE,-3.518834167,0.0004334475547,0.006394102206
EIF4EBP1,2,TRUE,-3.388489398,0.0007027874585,0.009332754451
NBR1,2,TRUE,4.244058534,2.20E-05,0.0006660995862
PARVB,2,TRUE,-2.761598888,0.005751909515,0.04674341225
ADAT2,3,TRUE,-5.154843646,2.54E-07,1.65E-05
TDRD7,2,TRUE,2.946033567,0.003218774681,0.0301244297
RNF216P1,3,TRUE,-3.185348869,0.001445795984,0.01630189205
GREB1,3,TRUE,4.177729629,2.94E-05,0.0008298637958
WDR5,2,TRUE,-4.129660947,3.63E-05,0.0009750293383
ZNF34,2,TRUE,-2.923446838,0.003461793336,0.03179421356
SULF2,2,TRUE,5.674362023,1.39E-08,1.42E-06
ERI2,2,TRUE,2.982044752,0.002863301406,0.0275027635
ZNF33B,2,TRUE,2.996236311,0.002733345228,0.0265035068
FLNA,2,TRUE,-2.740157775,0.006140969735,0.04937123245
LCE1C,2,TRUE,3.353575572,0.0007977462575,0.0103149883
ADARB1,2,TRUE,-3.240774623,0.001192053892,0.01410045228
AKR1B10,3,TRUE,4.056835354,4.97E-05,0.001229121082
ZNF789,2,TRUE,3.497674785,0.0004693330636,0.006805595786
MMP17,2,TRUE,-3.372166337,0.0007457939166,0.009791898545
ALPK2,2,TRUE,-3.578097195,0.0003461047542,0.005339961636
C1orf174,2,TRUE,-3.042132013,0.002349088463,0.0237417762
DAXX,2,TRUE,-3.208701297,0.001333359361,0.01548515076
TCEA3,4,TRUE,3.710567134,0.0002067954457,0.003648680541
ATP10A,3,TRUE,-3.321668509,0.0008948093256,0.01131800904
IFRD2,2,TRUE,-3.756260099,0.0001724714446,0.003188600152
HLA-F-AS1,2,TRUE,3.936991783,8.25E-05,0.001820480106
B3GALT4,3,TRUE,3.457132158,0.0005459570316,0.007664396789
PLCXD2,2,TRUE,3.920856727,8.82E-05,0.001907273213
PEG10,2,TRUE,-3.078654924,0.002079373823,0.02157920438
MIR210HG,2,TRUE,-4.01084856,6.05E-05,0.001433950124
CLDN23,2,TRUE,3.569970078,0.0003570220072,0.005483110585
BOP1,2,TRUE,-3.27892924,0.001042017602,0.01262790234
MYO19,3,TRUE,-2.874336773,0.004048769886,0.03594373543
MRM1,2,TRUE,-3.187382827,0.001435666145,0.01624502657
